card_id,set_id,set_code,set_rarity,set_rarity_code
78861134,6eba62842a4a2383961d7f49f358eee3,EN045,Common,(C)
78864369,005adeb3ee84ff7785b85e28469ab1f7,EN201,Common,(C)
78864369,6f94febfd38938e60f1f68c51e77d088,088,Common,(C)
78868119,137f22703cd195a71b9afc744cb12808,EN004,Super Rare,(SR)
78868119,71a4ab7fe8bb50fd2bb20aa02a430915,EN004,Super Rare,(SR)
78868119,96b30f7b59ec2e0fb430c0ce1354f00f,EN079,Ultra Rare,(UR)
78868119,9abce9ef0212d134c70a05c322b2dd94,EN130,Rare,(R)
78868119,dfd79d92eddd272ff650007af97fc3f5,PT004,Super Rare,(SR)
78868119,ede03e9cb79e96eccb6afc8855212d72,EN010,Common,(C)
78868119,fdd13ad84bdd9683494dc76350b2d95c,EN035,Rare,(R)
78868776,a3d60a924aaac2198910dd569b21264f,EN238,Secret Rare,(ScR)
78868776,b76824643b03cad0ff93385f789fb8eb,EN017,Common,(C)
78868776,cd087555a72641223fb2e769010286d1,EN002,Super Rare,(SR)
78868776,deb3b36fda4262b1185a39ded89f1da5,EN021,Rare,(R)
78868776,f4b6bdbdc3361f9317a9ffdea5f6d8ce,EN096,Secret Rare,(ScR)
78872731,2280df8b0216253b8059876bc8745f43,EN014,Super Rare,(SR)
78872731,c6f3e50089b17275c8462f40263e585d,EN181,Super Rare,(SR)
78876707,4f01ece8166b338919a6203eb5dca93e,EN089,Ultra Rare,(UR)
78876707,cb6ba8c143c17ecfa39d6d2fd18d70fb,EN142,Rare,(R)
78888899,a0431d1e982ccf06eb9eaa54f9334dd4,EN018,Collector's Rare,(CR)
78888899,a0431d1e982ccf06eb9eaa54f9334dd4,EN018,Ultra Rare,(UR)
78905039,25952fd36e0938a5d447087427aa78cd,EN087,Common,(C)
78910579,6be8c2a4292c11acd5f7c207507704f9,EN079,Common,(C)
78910579,ba7021ea31ff140cd59e049074aa0432,EN060,Super Rare,(SR)
78917791,1718bfa940bf4a8b1a68db61a3c3fa09,EN044,Ultra Rare,(UR)
78917791,c18e2042fea0be080cf50529c7df0f15,EN024,Common,(C)
78917791,d0b83c8d1ff13a795c05cf0acfad5c0d,PT024,Common,(C)
78917791,f7d6892d21b826142f78883be7d31cff,EN122,Prismatic Secret Rare,(PScR)
78922939,4f36a98f48b8ba92cdc99876703daabf,EN001,Rare,(R)
78922939,7c0ee7fabbf9093b04eb661478db5561,EN021,Common,(C)
78933589,51d8fc668777c96deda62e45004d1b82,EN056,Common,(C)
78936551,af60b9a053bbd08b01d27886a167a818,EN030,Secret Rare,(ScR)
78942513,2280df8b0216253b8059876bc8745f43,EN077,Common,(C)
78942513,48663456bb8f25632ab0cdb8758bb068,EN036,Common,(C)
78942513,c6f3e50089b17275c8462f40263e585d,EN227,Common,(C)
78949372,a1c14cc8da23f716d0e8e532bfb6c455,EN074,Super Rare,(SR)
78984772,6eba62842a4a2383961d7f49f358eee3,042,Common,(C)
78984772,6eba62842a4a2383961d7f49f358eee3,E042,Common,(C)
78984772,6eba62842a4a2383961d7f49f358eee3,EN042,Common,(C)
78986941,005adeb3ee84ff7785b85e28469ab1f7,EN198,Common,(C)
78986941,29c9f5b6924cc91df63078c891658fa2,ENV01,Ultra Rare,(UR)
78986941,6f94febfd38938e60f1f68c51e77d088,085,Short Print,(SP)
78986941,f80659b9cb968d6a814e8cddd662149f,EN025,Common,(C)
78990927,f71702880c59e2c6256f9fd2ab00cdf6,EN036,Common,(C)
79016563,efc8ecd2a880ccca6795b0ff61ce4fff,EN043,Super Rare,(SR)
79059098,9abce9ef0212d134c70a05c322b2dd94,EN118,Rare,(R)
79059098,af60b9a053bbd08b01d27886a167a818,EN025,Super Rare,(SR)
79068663,15474f2ae366e519a0bf86282989e13e,EN019,Common,(C)
79068663,7c0ee7fabbf9093b04eb661478db5561,EN044,Common,(C)
79068663,f1cd8cc2b7ab1e0373903c954a0045be,EN047,Common,(C)
79072916,4476b03a17dccd2e8abf2909008d37c4,EN094,Common,(C)
79080761,fdd13ad84bdd9683494dc76350b2d95c,EN032,Common,(C)
79086452,9026f452fbfa40a67fe9b094e2d1b85d,EN036,Super Rare,(SR)
79086452,b16caf880089062bfa66f00739d25801,EN063,Common,(C)
79094383,2280df8b0216253b8059876bc8745f43,EN011,Common,(C)
79094383,5d0ab56d0e9df0ad8025957b1624b856,EN038,Rare,(R)
79094383,c6f3e50089b17275c8462f40263e585d,EN179,Common,(C)
79106360,6eba62842a4a2383961d7f49f358eee3,040,Rare,(R)
79106360,6eba62842a4a2383961d7f49f358eee3,E040,Rare,(R)
79106360,6eba62842a4a2383961d7f49f358eee3,EN040,Rare,(R)
79106360,7c6e77a5a83de29d749226ae0eb952f2,EN240,Super Rare,(SR)
79106360,b79d33fa1cb25ad31a52ba31540bd980,EN092,Rare,(R)
79106360,e74f58f0510a72895c01c7bcc447a6f3,EN015,Common,(C)
79106360,f80972e9e105372c90653606e7d8b3f7,EN039,Common,(C)
79106360,f80972e9e105372c90653606e7d8b3f7,EN039,Starfoil Rare,(SFR)
79109599,005adeb3ee84ff7785b85e28469ab1f7,EN195,Common,(C)
79109599,25532afd4417bb450c3b249ab95a5914,EN055,Duel Terminal Normal Parallel Rare,(DNPR)
79109599,6f94febfd38938e60f1f68c51e77d088,082,Rare,(R)
79109599,716d915b53d24432fcff73d4993f6c59,EN006,Super Rare,(SR)
79109599,7c6e77a5a83de29d749226ae0eb952f2,EN256,Common,(C)
79109599,c298ec426e621c56055f9eabc7c3a0ef,EN040,Super Rare,(SR)
79109599,dc9e9b7ce61fd372e15eb79faac0a51e,ENK17,Common,(C)
79109599,f18c5c5e2fcee60b31d46fb4273ab002,EN014,Common,(C)
79126789,005eba16ef83bd8139478a7055c438c0,EN243,Secret Rare,(ScR)
79126789,3f33498661590f385db2783d1e29abd5,EN009,Common,(C)
79126789,604434d7bc0ccd00fbf45065ed0da041,EN021,Rare,(R)
79126789,604434d7bc0ccd00fbf45065ed0da041,EN021,Ultimate Rare,(UtR)
79126789,7e90d26732c350c6ef2a23541e1c39c3,EN011,Common,(C)
79126789,e748b854ba70343861902208384941cd,EN081,Rare,(R)
79130389,1718bfa940bf4a8b1a68db61a3c3fa09,EN041,Secret Rare,(ScR)
79130389,ba4208f8e9ca013bd08d04fec037af05,EN041,Rare,(R)
79130389,f7d6892d21b826142f78883be7d31cff,EN119,Ultra Rare,(UR)
79155167,51d8fc668777c96deda62e45004d1b82,EN053,Super Rare,(SR)
79161790,486742dbab8e355e93924b17aceac8ad,EN026,Common,(C)
79161790,943e0e1c5540e4f842d0edfa0831739f,EN080,Short Print,(SP)
79161790,b8449f6dd6d43e0fc7758e96c006185b,EN106,Common,(C)
79161790,b8449f6dd6d43e0fc7758e96c006185b,EN106,Starfoil Rare,(SFR)
79169622,95e80dffc19d01e68116e8b6e37ae5dc,EN032,Secret Rare,(ScR)
79176962,b2da2930396a210c404f3a4e02ab7784,EN126,Rare,(R)
79176962,d7eb2a048a8f32254a2b3ddaf21c72bd,EN037,Rare,(R)
79178930,0479c94d8b411cbeeb36d2e60f31e871,EN072,Super Rare,(SR)
79182538,005adeb3ee84ff7785b85e28469ab1f7,EN058,Common,(C)
79182538,b0f2c36a83e4cfc6e05d4a3571a93fce,057,Rare,(R)
79182538,b0f2c36a83e4cfc6e05d4a3571a93fce,EN057,Rare,(R)
79182538,b8449f6dd6d43e0fc7758e96c006185b,EN113,Common,(C)
79182538,b8449f6dd6d43e0fc7758e96c006185b,EN113,Starfoil Rare,(SFR)
79182538,e78f7804bd645ab944d512f17007ac94,EN009,Common,(C)
79185500,227ed3c80bba8dd3fb022f42fd4b0d95,EN034,Super Rare,(SR)
79185500,6b4b1caf577fc9a95fefef365be47c43,EN054,Duel Terminal Normal Parallel Rare,(DNPR)
79194594,4476b03a17dccd2e8abf2909008d37c4,EN090,Super Rare,(SR)
79205581,d90cdc21f6905b80de6a05b0360c6656,EN029,Super Rare,(SR)
79206750,11f376749f8e6a1595fc008a21e2f562,EN075,Common,(C)
79206925,6ccfe644e861b7b88dfd41ba7823d31c,EN035,Rare,(R)
79206925,cb6ba8c143c17ecfa39d6d2fd18d70fb,EN181,Common,(C)
79210531,92e19195201bf4a2f03bca4375c9a2a9,EN021,Super Rare,(SR)
79229522,1eb2553b45fe4c9104bcf82a1345d2f9,EN057,Gold Rare,(GUR)
79229522,47985f00967ea887b68a5e69052b13d1,ENB28,Common,(C)
79229522,96b30f7b59ec2e0fb430c0ce1354f00f,EN065,Ultra Rare,(UR)
79229522,a28ab4d0ccf2f7cefafba58af166499b,EN031,Ultra Rare,(UR)
79229522,b780fa94837f3ac8b2d0b6412353ec1c,EN015,Starfoil Rare,(SFR)
79229522,bb49627c5be3da6f8993300fb5249a76,EN123,Ultra Rare,(UR)
79229522,c6f1c9e41fb794210f4b12e140af9c9a,EN013,Super Rare,(SR)
79234734,38ea89b43162d02e2ed859ce622dab09,EN021,Common,(C)
79234734,3bbff0e4b3edb9f6363fb5af6bde2021,EN122,Common,(C)
79266769,95e80dffc19d01e68116e8b6e37ae5dc,EN047,Secret Rare,(ScR)
79266769,a958f842061f0c256334ebf7813f3cb5,EN044,Ultra Rare,(UR)
79266769,ede0e105983702ed115d4e99416a8c3b,EN087,Ultra Rare,(UR)
79279397,610fa05ae2b971af95aa19408657ad7b,ENG06,Common,(C)
79279397,7c291aeddb69fc1e37dd23eb1aac3a42,EN084,Secret Rare,(ScR)
79306385,774578ab8e9131aedd786a1cc57fc1a0,EN066,Common,(C)
79306385,ebcf2adcd9679d0dcc72352f53d09dc6,EN176,Common,(C)
79323590,0c74b9f9bffac3c9f054cd9bd4fdf9ab,046,Common,(C)
79323590,0c74b9f9bffac3c9f054cd9bd4fdf9ab,E046,Common,(C)
79323590,264ab25093b50bb322bdff24076a8645,046,Common,(C)
79323590,264ab25093b50bb322bdff24076a8645,EN046,Common,(C)
79323590,b79d33fa1cb25ad31a52ba31540bd980,EN030,Common,(C)
79324191,9df7fe0fb64973a123428222f7a766f1,EN081,Common,(C)
79324191,a292d0dcf41c78ec0138f7166ecb3cce,EN023,Common,(C)
79324191,c6f3e50089b17275c8462f40263e585d,EN117,Common,(C)
79324191,d18070ca1640b784e459779147d675ad,PT023,Common,(C)
79324191,f18c5c5e2fcee60b31d46fb4273ab002,EN011,Super Rare,(SR)
79333300,0066143555bb13b5699eb5635a28d6a5,EN024,Common,(C)
79333300,19fb9783db4853dd03f3cb34015c5bae,EN033,Common,(C)
79333300,54fec7123a9e729d930de4c102af99df,EN038,Common,(C)
79333300,bbb9b6b2190bc28c1d50136fc990cfd0,EN053,Common,(C)
79333300,e748b854ba70343861902208384941cd,EN053,Common,(C)
79335209,005adeb3ee84ff7785b85e28469ab1f7,EN002,Common,(C)
79335209,b0f2c36a83e4cfc6e05d4a3571a93fce,002,Common,(C)
79335209,b0f2c36a83e4cfc6e05d4a3571a93fce,EN002,Common,(C)
79335209,c9e2e81085f9d9106f5bb95f21ff5d37,PT029,Common,(C)
79335209,cec6ad7519290b9ebe5e8233e2c0f3a4,ENC03,Common,(C)
79335209,eb2bd307211b77650d375957c150172d,EN004,Common,(C)
79337169,87061e9044e7d0528e8b60c21adb0874,EN070,Common,(C)
79337169,87061e9044e7d0528e8b60c21adb0874,EN070,Shatterfoil Rare,(SHR)
79337169,d90cdc21f6905b80de6a05b0360c6656,EN013,Ultra Rare,(UR)
79339613,0ae37fc5dd293c7ab5dd50776e70587e,EN272,Ultra Rare,(UR)
79371769,09b9e670c1677464aa4950091c8577b2,EN080,Common,(C)
79371769,0ae37fc5dd293c7ab5dd50776e70587e,EN231,Rare,(R)
79371897,0ae37fc5dd293c7ab5dd50776e70587e,EN051,Ultra Rare,(UR)
79371897,5a20816edc54692fbf4f15eeecef19ea,EN088,Common,(C)
79383919,c8929edd02c284cf6b171d0103c427de,EN039,Secret Rare,(ScR)
79383919,f7d6892d21b826142f78883be7d31cff,EN244,Super Rare,(SR)
79387392,71abafc39f0a66f56cebd5e864c8d8a3,EN020,Super Rare,(SR)
79387392,738703c313d64298766c9594690311c3,EN002,Rare,(R)
79387392,d8a9cfb70839915fcea1465fc6d714e8,ENH05,Common,(C)
79400597,c8929edd02c284cf6b171d0103c427de,EN036,Secret Rare,(ScR)
79400597,f7d6892d21b826142f78883be7d31cff,EN241,Super Rare,(SR)
79402185,34538103e7730ac64717363f9b2bd570,EN038,Rare,(R)
79402185,93d6a60352d6427b42c3604c61cf1dd6,ENC15,Common,(C)
79407975,47c711dd929549af8f8079167dfc6814,EN003,Secret Rare,(ScR)
79407975,51eeba1e5fd0972879c04cd0bc04ad7b,EN100,Common,(C)
79407975,697bc31656d1ae9ed3e9d11d9fc5a928,EN054,Ultra Rare,(UR)
79407975,a2b136a3bb0d670446aee90c91f884cb,EN008,Common,(C)
79407975,a3d60a924aaac2198910dd569b21264f,EN243,Ultra Rare,(UR)
79407975,cec6ad7519290b9ebe5e8233e2c0f3a4,ENI09,Common,(C)
79407975,d55af50d0f8e836ce4b394f0eb534958,EN010,Common,(C)
79407975,f4b6bdbdc3361f9317a9ffdea5f6d8ce,EN099,Common,(C)
79409334,005eba16ef83bd8139478a7055c438c0,EN155,Common,(C)
79409334,29c9f5b6924cc91df63078c891658fa2,ENA15,Common,(C)
79409334,2cfb576d2c72ba61c3533b76ed94e30b,EN013,Common,(C)
79409334,37b3b473a4f1b32a2cf8b46ae370fd66,EN011,Rare,(R)
79409334,41269c594408ce12b7197cf30413a5c4,EN019,Common,(C)
79409334,87061e9044e7d0528e8b60c21adb0874,EN025,Common,(C)
79409334,87061e9044e7d0528e8b60c21adb0874,EN025,Shatterfoil Rare,(SHR)
79418153,0479c94d8b411cbeeb36d2e60f31e871,EN009,Rare,(R)
79418153,d7fe0009735441f06c39d9369e13911e,ENA16,Common,(C)
79418928,c1158a516dc67cd764c23d402a5aadcf,EN002,Super Rare,(SR)
79441381,7500066f4df5195ce467d97db1b62d8d,EN016,Ultra Rare,(UR)
79441381,a958f842061f0c256334ebf7813f3cb5,EN049,Common,(C)
79441381,ef3ad220efa405046c31095beed830c7,EN026,Super Rare,(SR)
79444933,761a6f4c81e2e236659f49577db80ec2,EN087,Rare,(R)
79447365,a8828a1a90a4ae25412134ac4020c4d9,ENB24,Common,(C)
79447365,aba80c81872540d639ec3aa3cfb77c7d,EN079,Ultra Rare,(UR)
79447365,b614bbe67e9d35ad0888f7c5c0e5378d,EN028,Secret Rare,(ScR)
79473793,25532afd4417bb450c3b249ab95a5914,EN010,Duel Terminal Super Parallel Rare,(DSPR)
79473793,2ed70f31b2e82f37592e7aa92e7c436f,EN011,Common,(C)
79473793,424cd414aa7c40f77530cf69f4102635,EN083,Mosaic Rare,(MSR)
79473793,424cd414aa7c40f77530cf69f4102635,EN083,Rare,(R)
79473793,a3d60a924aaac2198910dd569b21264f,EN205,Ultra Rare,(UR)
79473793,b8449f6dd6d43e0fc7758e96c006185b,EN016,Rare,(R)
79473793,b8449f6dd6d43e0fc7758e96c006185b,EN016,Starfoil Rare,(SFR)
79473793,d7c08b76e22c8b8f0f7a0420db701869,EN092,Secret Rare,(ScR)
79491903,943e0e1c5540e4f842d0edfa0831739f,EN017,Common,(C)
79514956,774578ab8e9131aedd786a1cc57fc1a0,EN006,Common,(C)
79514956,ebcf2adcd9679d0dcc72352f53d09dc6,EN130,Common,(C)
79523365,4e4b995c895c5b8d905e8dd025f10779,EN005,Secret Rare,(ScR)
79523365,cb6ba8c143c17ecfa39d6d2fd18d70fb,EN237,Common,(C)
79531196,7c09e2d8bcce0a806acb034e1cb085ff,EN021,Common,(C)
79531196,7c09e2d8bcce0a806acb034e1cb085ff,EN021,Starfoil Rare,(SFR)
79531196,f10dffa4416a0f1c70f21e1f1d338cdb,EN012,Rare,(R)
79538761,7ee33bb4fad97bf17b3e5404bdaa6eab,EN033,Super Rare,(SR)
79538761,faacaf0f5cd23efd80111509d5d8749d,EN018,Common,(C)
79544790,d7bdb1e11cfd30c67f7c99e1587864eb,EN003,Super Rare,(SR)
79544790,d7bdb1e11cfd30c67f7c99e1587864eb,EN003,Ultra Rare,(UR)
79544790,ecb2d155c8d3bbf89e264d66fc95a5e7,EN037,Common,(C)
79552283,4c703fdff94dda53e4d3c173d8d14609,EN074,Super Rare,(SR)
79552283,a044f1d51eeaaab32a0ab95712836f19,EN104,Common,(C)
79555535,3bbff0e4b3edb9f6363fb5af6bde2021,EN085,Common,(C)
79555535,f10dffa4416a0f1c70f21e1f1d338cdb,EN061,Common,(C)
79559912,05aeb56737ca1678d2fb1d6dbfcd1e92,EN009,Super Rare,(SR)
79559912,ead941910d54f03db9be48bc41a94357,EN042,Super Rare,(SR)
79569173,005eba16ef83bd8139478a7055c438c0,EN169,Common,(C)
79569173,2cfb576d2c72ba61c3533b76ed94e30b,EN031,Common,(C)
79569173,486742dbab8e355e93924b17aceac8ad,EN025,Common,(C)
79571449,424cd414aa7c40f77530cf69f4102635,EN137,Mosaic Rare,(MSR)
79571449,424cd414aa7c40f77530cf69f4102635,EN137,Rare,(R)
79571449,701e2e044393bfbc4f7cb10dd6d6390b,EN095,Rare,(R)
79571449,74c1e2a9c8b12f91a2754a2db657debc,EN089,Super Rare,(SR)
79571449,7c6e77a5a83de29d749226ae0eb952f2,EN064,Secret Rare,(ScR)
79571449,b8449f6dd6d43e0fc7758e96c006185b,EN036,Rare,(R)
79571449,b8449f6dd6d43e0fc7758e96c006185b,EN036,Starfoil Rare,(SFR)
79571449,b907e796dcb4170016d887a9f7bfe89c,040,Super Rare,(SR)
79571449,bd280cb7c5d30caf212ac58a50a9b87b,EN088,Rare,(R)
79571449,f9a1e3d93ace7b2d47c8403dc6a19908,EN004,Ultra Parallel Rare,(UPR)
79575620,005eba16ef83bd8139478a7055c438c0,EN280,Common,(C)
79575620,31e4c44e64a36366a45bd876f58ecf87,100,Secret Rare,(ScR)
79575620,31e4c44e64a36366a45bd876f58ecf87,EN100,Secret Rare,(ScR)
79575620,424cd414aa7c40f77530cf69f4102635,EN018,Mosaic Rare,(MSR)
79575620,424cd414aa7c40f77530cf69f4102635,EN018,Rare,(R)
79575620,701e2e044393bfbc4f7cb10dd6d6390b,EN171,Ultra Rare,(UR)
79575620,73116358b20b31a9b536099f3f043710,EN009,Common,(C)
79575620,a399605f0dad9ea9479460414f6a2c8a,EN065,Ultra Rare,(UR)
79575620,b8449f6dd6d43e0fc7758e96c006185b,EN004,Rare,(R)
79575620,b8449f6dd6d43e0fc7758e96c006185b,EN004,Starfoil Rare,(SFR)
79575620,e668ef246e51da573d2987d5a350134c,ENA07,Common,(C)
79580323,deb3b36fda4262b1185a39ded89f1da5,EN018,Rare,(R)
79582540,4c703fdff94dda53e4d3c173d8d14609,EN024,Common,(C)
79600447,a0431d1e982ccf06eb9eaa54f9334dd4,EN012,Rare,(R)
79606837,03a4d5a560a555e5168ce75fe71bd2c1,ENS09,Super Rare,(SR)
79606837,774578ab8e9131aedd786a1cc57fc1a0,EN052,Super Rare,(SR)
79606837,a5cea1e77acd3ef56295a1f13c175de9,EN031,Super Rare,(SR)
79606837,a5cea1e77acd3ef56295a1f13c175de9,EN031,Ultra Rare,(UR)
79606837,bd77395aac64ed95f5555f319a7aba9a,EN085,Ultra Rare,(UR)
79606837,de1bf6a6a076ce9410961bacd8cfb625,EN028,Premium Gold Rare,(PG)
79606837,ebcf2adcd9679d0dcc72352f53d09dc6,EN164,Super Rare,(SR)
79613121,9b966182182d3a004de507010c089507,EN002,Prismatic Secret Rare,(PScR)
79627627,25952fd36e0938a5d447087427aa78cd,EN084,Common,(C)
79629370,699f565eac16cb385f64a98e4109b84a,023,Common,(C)
79636594,774578ab8e9131aedd786a1cc57fc1a0,EN003,Common,(C)
79649195,005adeb3ee84ff7785b85e28469ab1f7,EN167,Common,(C)
79649195,6f94febfd38938e60f1f68c51e77d088,055,Short Print,(SP)
79656239,a3a23e9aef9f574d8509e2996e848cdf,EN034,Super Rare,(SR)
79663524,58881a6bb521c7c962374788330f3023,EN027,Ultra Rare,(UR)
79698395,4f01ece8166b338919a6203eb5dca93e,EN086,Ultra Rare,(UR)
79698395,cb6ba8c143c17ecfa39d6d2fd18d70fb,EN140,Rare,(R)
79703905,610fa05ae2b971af95aa19408657ad7b,ENH04,Common,(C)
79703905,deb3b36fda4262b1185a39ded89f1da5,EN012,Rare,(R)
79707116,3b24ac7a126a48b8cc5cd4112179cc32,EN054,Rare,(R)
79718768,4f36a98f48b8ba92cdc99876703daabf,EN061,Common,(C)
79724755,0ae37fc5dd293c7ab5dd50776e70587e,EN020,Common,(C)
79724755,5a20816edc54692fbf4f15eeecef19ea,EN034,Common,(C)
79747096,95e80dffc19d01e68116e8b6e37ae5dc,EN021,Secret Rare,(ScR)
79747096,9abce9ef0212d134c70a05c322b2dd94,EN082,Rare,(R)
79757784,3bbff0e4b3edb9f6363fb5af6bde2021,EN055,Common,(C)
79757784,f10dffa4416a0f1c70f21e1f1d338cdb,EN009,Common,(C)
79759367,7224e82da41ec50ae719fcc99fec38b6,EN051,Super Rare,(SR)
79759367,9ad67ed30f031e35ee6c4118e04bc352,EN076,Super Rare,(SR)
79759367,de1bf6a6a076ce9410961bacd8cfb625,EN070,Rare,(R)
79759861,1fa658e2989e1c0348488085e1ada497,EN026,Common,(C)
79759861,258d40d12ac3feb384038d65a449e309,EN020,Common,(C)
79759861,4170e54a48da1a816e4958e1ff7f6d71,EN065,Super Rare,(SR)
79759861,a9e749135da086d24aa88f2cb23d6313,EN024,Common,(C)
79759861,ac6b7e2c6239479038488c7a86ab2084,057,Super Rare,(SR)
79759861,ac6b7e2c6239479038488c7a86ab2084,E057,Super Rare,(SR)
79759861,ac6b7e2c6239479038488c7a86ab2084,EN057,Super Rare,(SR)
79759861,b16b9850ec7080f553e12ce446707a3d,035,Common,(C)
79759861,b79d33fa1cb25ad31a52ba31540bd980,EN165,Rare,(R)
79759861,b8449f6dd6d43e0fc7758e96c006185b,EN066,Common,(C)
79759861,b8449f6dd6d43e0fc7758e96c006185b,EN066,Starfoil Rare,(SFR)
79759861,cf43e4a39d3322c2dc11e587c6366209,EN065,Super Rare,(SR)
79759861,d7fe0009735441f06c39d9369e13911e,ENB21,Common,(C)
79759861,e78f7804bd645ab944d512f17007ac94,EN030,Common,(C)
79766336,df3bb7b5b104c5db82ad1409c647c43d,EN036,Common,(C)
79766336,f1cd8cc2b7ab1e0373903c954a0045be,EN092,Rare,(R)
79775821,4c703fdff94dda53e4d3c173d8d14609,EN071,Common,(C)
79775821,a044f1d51eeaaab32a0ab95712836f19,EN101,Super Rare,(SR)
79777187,3bbff0e4b3edb9f6363fb5af6bde2021,EN084,Common,(C)
79777187,f10dffa4416a0f1c70f21e1f1d338cdb,EN058,Common,(C)
79783880,7aaf44c411d4386963d8002ab3e37c90,EN017,Super Rare,(SR)
79785958,227ed3c80bba8dd3fb022f42fd4b0d95,EN048,Super Rare,(SR)
79785958,6b4b1caf577fc9a95fefef365be47c43,EN072,Duel Terminal Rare Parallel Rare,(DRPR)
79791878,e2bc1e5f105b8b8d9ad5da485b6717d7,EN051,Quarter Century Secret Rare,
79791878,e2bc1e5f105b8b8d9ad5da485b6717d7,EN051,Secret Rare,(ScR)
79794767,b3c2e796543ba88d7aca52cda11c06c4,EN028,Common,(C)
79796561,0479c94d8b411cbeeb36d2e60f31e871,EN012,Common,(C)
79798060,7c0ee7fabbf9093b04eb661478db5561,EN151,Super Rare,(SR)
79798060,b16caf880089062bfa66f00739d25801,EN042,Common,(C)
79798060,e33e67044e1bae69ae876cf013cfdb5b,EN024,Ultimate Rare,(UtR)
79798060,e33e67044e1bae69ae876cf013cfdb5b,EN024,Ultra Rare,(UR)
79814787,0831cfd10b456ff995f15cabfeb1ec1f,EN022,Super Rare,(SR)
79814787,16143154c76b25b2a09a2dbabd987990,EN006,Common,(C)
79814787,17943d7262d755da8a0d683f3e8d9a2e,EN007,Common,(C)
79814787,3b24ac7a126a48b8cc5cd4112179cc32,EN035,Short Print,(SP)
79814787,48659eb849e8b4025ee34be85e570ba2,EN010,Secret Rare,(ScR)
79814787,8a08763269a34ce6ba948a21a9bb5ed1,EN017,Common,(C)
79814787,d86992178c08505beee4624aea446125,EN013,Common,(C)
79814787,dc9e9b7ce61fd372e15eb79faac0a51e,ENK04,Common,(C)
79814787,ed7041601d300c8f68859096f05f098d,EN004,Common,(C)
79816536,03a3594f1c99fb387d166611077e663c,EN015,Super Rare,(SR)
79816536,29c9f5b6924cc91df63078c891658fa2,ENA21,Common,(C)
79816536,86b5124a175209037d24e31fbab70e44,EN011,Super Rare,(SR)
79816536,a8828a1a90a4ae25412134ac4020c4d9,ENA23,Common,(C)
79816536,b4168b8fb64c4ed7eaabb68c4dceff04,EN057,Rare,(R)
79816536,b8e0e89213ecc4c89954407b2bf65626,EN040,Super Rare,(SR)
79816536,d8a9cfb70839915fcea1465fc6d714e8,ENG16,Common,(C)
79816536,f53b0bef638f185a6f64acee0a5f5355,EN030,Common,(C)
79844764,00e329416fdfe2945d3449ec817d2819,EN027,Common,(C)
79844764,1eb2553b45fe4c9104bcf82a1345d2f9,EN085,Gold Rare,(GUR)
79844764,20c0d3ec5c2040f8589e5a54ec528558,EN032,Common,(C)
79844764,48659eb849e8b4025ee34be85e570ba2,EN093,Ultra Rare,(UR)
79844764,4e4b995c895c5b8d905e8dd025f10779,EN044,Super Rare,(SR)
79844764,86b5124a175209037d24e31fbab70e44,EN025,Common,(C)
79844764,922a57e0590bdc3fc53d64d9b3fe76c7,EN066,Common,(C)
79844764,ebcf2adcd9679d0dcc72352f53d09dc6,EN109,Common,(C)
79850798,6be8c2a4292c11acd5f7c207507704f9,EN016,Rare,(R)
79850798,8748de4289c2dedff0393a696754f2e4,EN024,Super Rare,(SR)
79850798,f80972e9e105372c90653606e7d8b3f7,EN015,Common,(C)
79850798,f80972e9e105372c90653606e7d8b3f7,EN015,Starfoil Rare,(SFR)
79852326,424cd414aa7c40f77530cf69f4102635,EN194,Common,(C)
79852326,424cd414aa7c40f77530cf69f4102635,EN194,Mosaic Rare,(MSR)
79852326,47c711dd929549af8f8079167dfc6814,EN095,Super Rare,(SR)
79852326,49089d468efc28d7fe77a27adc970b2d,EN049,Common,(C)
79852326,610fa05ae2b971af95aa19408657ad7b,ENI38,Common,(C)
79852326,9026f452fbfa40a67fe9b094e2d1b85d,EN010,Common,(C)
79852326,b16caf880089062bfa66f00739d25801,EN019,Common,(C)
79852326,cd087555a72641223fb2e769010286d1,EN011,Rare,(R)
79852326,d7fe0009735441f06c39d9369e13911e,ENA28,Common,(C)
79852326,f80659b9cb968d6a814e8cddd662149f,EN013,Super Rare,(SR)
79853073,536235af7e8cc2f58a839e7293cb80a8,EN002,Super Rare,(SR)
79853073,6b2bc8afd8c5a257e96e168ecddb4535,EN010,Common,(C)
79853073,9577da77cafee3a16f17f676edcf6b18,EN010,Rare,(R)
79853073,9f7121c498168be761589b69571d84f9,002,Prismatic Secret Rare,(PScR)
79853073,a45aeb55843ddcb4c659cec9a03c8489,EN016,Common,(C)
79853073,e51ff6ff96ea66dffab8252daf8b9f95,EN013,Common,(C)
79856792,13d0344eebc2d41909f4e2fb1588adfc,EN005,Secret Rare,(ScR)
79856792,51eeba1e5fd0972879c04cd0bc04ad7b,EN099,Common,(C)
79856792,56402d217bf3eb8a4a7b7abbbfdd8cc7,EN004,Quarter Century Secret Rare,
79856792,a2b136a3bb0d670446aee90c91f884cb,EN041,Ultra Rare,(UR)
79856792,a3d60a924aaac2198910dd569b21264f,EN162,Ultra Rare,(UR)
79856792,b32d3069a055a23ea9aa0b03cdb8f04f,EN043,Common,(C)
79856792,b4168b8fb64c4ed7eaabb68c4dceff04,EN006,Ghost Rare,(GR)
